id_producto,id_proveedor,precio_compra
7072,1,46.74
7072,3,62.06
7072,38,38.99
7072,14,57.87
7072,24,42.93
7073,1,92.92
7073,194,72.77
7074,98,14.35
7075,5,19.24
7076,40,8.07
7076,1,8.14
7076,401,11.50
7077,1,6.91
7077,437,5.17
7078,1,8.92
7078,4,12.83
7078,37,7.92
7078,233,9.95
7078,44,11.76
7079,1,4.91
7079,2,7.04
7079,131,5.29
7079,5,5.20
7079,176,4.52
7080,8,17.19
7081,24,44.52
7081,2,52.08
7082,15,22.97
7083,1,70.03
7083,301,48.55
7083,22,64.89
7084,3,8.43
7085,1,17.95
7085,3,29.90
7085,20,23.09
7086,445,27.21
7087,2,25.12
7087,75,31.77
7088,154,2.11
7088,14,3.38
7089,1,34.96
7090,5,16.97
7090,231,14.62
7091,8,19.41
7092,3,32.14
7093,1,85.90
7094,1,16.14
7094,2,15.54
7094,5,19.88
7094,49,15.48
7095,1,25.93
7095,10,29.82
7096,2,11.24
7096,12,8.83
7097,8,15.85
7097,1,13.35
7097,38,11.29
7098,1,30.18
7098,5,22.90
7098,7,25.65
7099,1,56.47
7100,66,43.55
7100,133,32.81
7100,6,34.07
7100,8,28.67
7100,13,41.38
7101,209,13.33
7101,2,10.72
7102,90,21.96
7103,43,17.77
7103,15,20.03
7103,17,21.71
7103,30,24.01
7103,479,27.70
7104,38,14.48
7105,2,84.84
7105,340,122.38
7106,392,14.88
7106,2,13.48
7106,22,9.47
7107,1,20.94
7108,184,10.95
7108,3,9.10
7108,31,10.44
7109,4,8.04
7110,1,119.66
7111,304,2.85
7112,24,42.65
7113,17,30.48
7113,20,33.74
7114,6,32.38
7115,41,26.38
7115,93,26.05
7116,33,21.16
7117,3,47.63
7117,6,35.04
7118,3,37.89
7118,13,41.30
7118,6,53.26
7119,1,26.87
7120,7,6.49
7121,1,12.73
7121,4,16.08
7122,1,8.17
7122,21,8.77
7123,1,10.24
7123,378,7.16
7124,15,65.04
7125,11,26.48
7126,10,26.98
7126,3,30.40
7127,1,9.26
7127,283,7.28
7128,40,7.20
7129,1,71.97
7129,25,73.99
7129,23,92.24
7130,54,95.24
7131,199,53.31
7131,3,50.69
7131,4,59.39
7131,7,66.27
7132,3,4.95
7132,6,5.73
7132,7,4.34
7132,9,5.81
7132,46,4.24
7133,3,20.87
7133,12,32.29
7134,1,18.10
7134,6,21.25
7135,1,31.32
7135,314,22.58
7136,8,57.81
7136,121,52.22
7136,7,50.76
7137,8,5.68
7137,58,5.49
7138,11,15.54
7139,97,72.70
7140,1,85.55
7140,180,90.87
7140,13,90.53
7140,6,89.83
7141,1,28.25
7142,1,14.20
7142,74,13.40
7143,29,14.39
7144,1,10.16
7145,1,6.34
7145,36,6.80
7146,132,28.01
7147,254,12.66
7148,1,15.38
7148,2,22.72
7148,4,20.53
7148,7,20.52
7148,14,23.42
7149,3,21.59
7149,342,21.02
7150,40,21.44
7151,1,6.14
7151,3,7.90
7151,5,7.79
7151,23,7.39
7151,24,8.99
7152,8,7.56
7153,1,30.00
7153,3,34.28
7154,134,13.80
7155,120,6.51
7155,251,6.29
7156,8,13.79
7156,5,11.27
7157,30,10.34
7158,384,22.61
7158,67,19.19
7158,14,15.77
7159,64,9.87
7159,4,6.60
7160,3,1.93
7160,30,2.18
7161,109,12.44
7162,289,35.16
7163,28,24.64
7163,4,29.19
7164,51,9.95
7165,1,37.04
7165,2,33.25
7165,3,38.65
7166,51,44.62
7166,5,68.52
7166,7,46.48
7167,3,26.24
7167,4,26.66
7168,4,33.02
7169,1,72.14
7170,31,52.12
7171,2,8.46
7171,180,7.13
7171,237,8.57
7172,3,14.57
7173,189,6.49
7173,7,6.50
7174,7,21.99
7175,18,15.37
7175,6,12.40
7176,66,10.19
7176,477,8.94
7177,3,5.79
7177,4,6.15
7177,222,5.31
7178,2,21.02
7178,211,26.88
7178,69,22.38
7179,1,56.38
7180,2,18.37
7180,78,29.53
7181,1,4.41
7181,5,3.18
7181,9,4.34
7181,18,4.33
7181,415,3.30
7182,1,38.65
7182,4,34.08
7183,1,51.16
7183,484,34.19
7184,1,16.32
7184,4,17.50
7185,1,19.32
7185,61,13.88
7186,10,21.91
7187,27,9.09
7187,6,11.11
7188,2,9.54
7189,16,21.98
7189,1,18.30
7189,2,18.65
7190,24,4.88
7190,1,4.02
7191,24,37.08
7192,18,13.01
7193,41,15.36
7193,13,15.88
7193,1,24.20
7194,13,6.24
7195,2,14.11
7195,4,13.18
7196,5,96.05
7197,1,5.25
7198,1,62.09
7198,2,79.37
7198,4,92.80
7199,177,22.55
7200,1,53.05
7201,56,5.68
7202,2,12.09
7203,1,12.91
7204,1,32.55
7204,2,33.91
7204,5,30.59
7204,42,44.72
7204,23,46.63
7205,1,11.02
7206,77,104.68
7207,17,44.83
7207,226,52.27
7208,15,8.91
7209,33,85.38
7209,1,85.25
7210,474,23.60
7210,142,21.27
7211,192,8.58
7211,1,9.07
7212,48,41.99
7213,1,12.44
7213,23,12.98
7213,7,18.46
7214,59,33.16
7214,70,38.73
7215,1,40.41
7215,2,31.33
7215,6,25.63
7216,10,14.30
7216,15,13.55
7216,191,20.34
7217,1,5.37
7217,62,3.48
7218,21,7.08
7219,100,14.48
7220,4,7.41
7220,5,5.81
7221,100,63.43
7221,41,83.32
7221,9,80.22
7221,24,76.42
7221,286,54.11
7222,122,15.67
7222,5,25.71
7222,6,19.83
7223,1,50.41
7224,37,6.99
7224,46,6.41
7225,4,3.10
7226,241,35.44
7227,1,11.50
7228,16,16.73
7228,1,12.37
7229,34,94.57
7230,1,45.59
7230,2,55.44
7231,2,12.20
7231,86,7.85
7232,1,9.11
7232,129,6.65
7232,3,9.17
7232,4,10.95
7233,1,15.60
7234,406,13.50
7234,31,9.41
7235,1,5.99
7236,3,224.20
7237,3,149.91
7237,68,200.50
7237,357,185.44
7237,166,241.62
7237,21,212.75
7238,1,13.22
7238,3,19.74
7238,6,18.84
7238,144,18.16
7238,51,18.26
7239,1,28.43
7239,29,17.16
7240,1,9.56
7241,2,20.46
7241,23,17.09
7242,1,21.78
7242,85,27.82
7242,7,25.39
7243,38,7.43
7243,6,8.56
7243,80,5.84
7243,57,8.26
7243,91,8.26
7244,13,10.68
7245,2,12.55
7246,14,25.51
7247,36,10.40
7248,1,9.01
7248,162,10.41
7248,230,8.27
7248,185,12.06
7248,27,12.21
7249,7,55.92
7250,18,13.84
7250,423,13.09
7251,1,17.44
7252,5,47.86
7252,311,48.69
7253,1,9.80
7254,1,33.44
7254,2,34.07
7254,166,29.79
7254,489,43.94
7254,43,33.23
7255,1,42.87
7255,10,32.68
7255,2,35.21
7255,50,38.27
7256,2,17.19
7257,1,25.20
7257,230,20.00
7257,15,18.34
7258,478,40.76
7259,318,5.83
7260,178,30.53
7260,54,29.44
7261,1,7.46
7262,1,14.08
7262,36,15.03
7263,2,55.21
7264,1,109.55
7264,3,96.78
7264,4,85.97
7264,8,84.65
7264,11,127.61
7265,2,16.93
7266,10,22.73
7267,1,4.99
7267,5,6.32
7268,295,5.89
7269,1,45.63
7269,121,40.18
7270,22,16.59
7271,1,35.42
7271,2,27.86
7271,73,34.29
7271,15,37.67
7271,19,31.64
7272,48,72.10
7272,1,74.99
7272,289,69.91
7273,1,9.76
7274,1,37.13
7274,35,33.82
7275,365,19.56
7275,149,23.08
7276,2,7.91
7276,37,12.10
7277,1,5.61
7277,26,6.85
7277,6,6.98
7278,1,109.37
7278,482,119.79
7278,2,119.44
7278,6,112.11
7278,391,133.16
7279,20,68.07
7280,1,33.62
7281,2,9.94
7281,6,7.81
7282,448,43.26
7282,59,44.61
7282,15,49.98
7283,85,15.05
7283,13,14.73
7284,20,4.20
7285,1,6.54
7285,159,4.82
7286,1,10.48
7287,32,38.36
7287,2,48.00
7287,3,33.84
7288,2,31.89
7288,4,25.56
7289,352,14.98
7289,45,11.47
7290,377,53.09
7291,1,22.73
7292,1,26.71
7292,3,29.75
7293,290,16.96
7293,2,16.38
7294,1,42.60
7294,5,38.86
7294,7,49.38
7295,2,45.05
7295,134,63.40
7296,1,15.59
7297,66,51.09
7297,11,72.55
7298,213,15.70
7299,1,74.55
7299,3,72.11
7299,12,68.11
7299,55,50.41
7299,382,72.83
7300,1,18.66
7300,30,21.16
7301,1,97.87
7301,2,138.03
7301,3,136.99
7301,46,141.17
7302,24,13.86
7302,6,12.76
7303,11,10.87
7303,3,12.15
7304,18,15.11
7305,2,13.66
7306,1,19.52
7306,3,24.87
7307,16,16.86
7307,1,13.58
7307,90,20.11
7307,101,21.13
7308,1,92.50
7308,2,120.04
7309,5,44.68
7310,26,13.11
7310,6,12.83
7311,1,12.34
7311,30,15.47
7311,6,19.17
7312,4,11.23
7312,13,9.32
7312,94,11.82
7313,160,22.28
7314,1,9.84
7314,13,12.20
7314,350,13.57
7315,5,2.41
7316,116,10.05
7316,70,12.90
7317,56,12.70
7317,39,14.39
7318,4,6.82
7318,14,6.80
7319,1,4.66
7319,2,5.69
7319,5,5.41
7319,281,7.10
7319,62,7.33
7320,1,1.57
7320,2,1.85
7320,9,1.93
7320,15,1.62
7320,284,1.70
7321,1,92.62
7321,90,92.81
7321,85,106.57
7322,1,38.37
7323,203,15.65
7324,19,4.23
7324,117,4.91
7324,38,4.02
7325,2,37.33
7326,1,24.17
7326,6,31.73
7326,12,34.05
7326,238,37.00
7326,25,38.64
7327,2,120.06
7327,3,80.52
7328,1,38.21
7329,1,47.66
7329,317,37.05
7329,7,44.81
7330,85,46.99
7331,39,4.07
7332,10,6.49
7333,1,6.66
7334,92,76.80
7334,5,63.63
7335,2,35.82
7335,12,42.82
7335,154,28.50
7335,7,36.87
7336,1,29.47
7337,2,38.34
7337,3,31.57
7338,208,22.15
7338,1,25.09
7339,38,2.21
7340,5,11.07
7340,103,14.01
7341,137,52.56
7342,1,6.99
7342,342,6.42
7343,73,46.72
7344,1,19.40
7344,3,16.53
7345,24,48.75
7345,177,37.47
7345,7,42.96
7346,9,11.18
7346,7,7.14
7347,2,9.82
7347,27,13.55
7348,7,22.23
7349,4,7.60
7350,1,91.15
7351,1,16.78
7352,1,6.52
7352,10,9.12
7352,78,7.98
7352,144,7.75
7352,90,6.62
7353,1,62.08
7353,3,45.96
7354,164,19.22
7354,21,18.50
7355,5,14.14
7356,10,27.71
7357,2,46.63
7357,3,45.51
7357,12,54.62
7358,1,60.53
7358,3,65.60
7358,76,60.95
7358,369,59.28
7359,1,55.33
7359,23,71.82
7360,2,70.45
7361,1,19.02
7361,2,16.85
7361,146,17.90
7362,1,8.72
7363,4,74.27
7364,1,14.75
7364,4,21.24
7364,5,22.41
7364,6,21.05
7364,51,16.14
7365,83,18.90
7366,272,32.29
7366,1,23.06
7367,132,6.97
7368,1,22.30
7368,3,17.28
7368,5,13.30
7368,10,18.03
7368,43,15.09
7369,1,17.85
7370,3,11.87
7371,496,28.45
7371,1,27.46
7371,2,21.62
7372,2,8.50
7373,10,25.20
7374,8,8.92
7375,51,39.37
7375,143,38.67
7376,16,19.81
7376,1,27.17
7376,356,21.79
7377,1,5.99
7378,227,29.26
7379,10,47.71
7380,34,13.19
7380,270,12.57
7381,1,7.47
7381,214,9.25
7382,2,31.15
7382,3,24.71
7383,177,12.49
7383,14,16.72
7384,1,3.33
7385,26,14.18
7386,1,21.55
7386,2,22.65
7386,44,18.21
7386,83,21.61
7386,21,15.37
7387,36,23.11
7388,8,13.52
7388,1,11.47
7388,85,14.90
7389,1,12.47
7390,1,57.33
7390,11,63.11
7390,243,65.31
7391,8,17.50
7392,1,32.21
7393,4,31.33
7394,1,16.04
7395,32,12.35
7395,3,11.31
7396,22,5.46
7397,12,8.81
7398,1,5.20
7398,18,6.52
7398,29,5.35
7399,241,42.31
7400,1,16.90
7400,2,19.72
7401,330,3.14
7402,107,15.07
7402,3,11.52
7403,1,24.85
7403,4,23.78
7404,8,24.94
7405,1,6.37
7405,3,8.48
7406,1,37.98
7406,3,49.40
7406,10,48.39
7406,20,54.57
7406,154,51.72
7407,1,36.98
7407,290,34.05
7407,9,42.13
7408,1,6.32
7408,177,8.04
7409,1,17.44
7409,22,20.27
7410,1,16.44
7410,55,26.64
7411,4,12.51
7411,198,11.84
7411,447,12.72
7412,30,13.63
7412,39,14.40
7413,2,7.62
7413,7,7.84
7414,322,20.05
7414,148,17.50
7415,1,4.78
7415,42,7.29
7415,3,6.75
7415,5,4.66
7416,139,11.51
7416,28,9.24
7417,6,117.49
7418,1,6.28
7418,2,8.59
7418,6,6.88
7419,10,11.89
7419,2,14.64
7420,3,7.56
7421,1,5.63
7422,1,24.85
7422,2,28.48
7422,35,33.73
7422,11,32.64
7422,26,34.76
7423,1,20.22
7424,1,11.33
7425,2,19.90
7426,5,7.45
7427,87,70.84
7428,8,35.34
7428,1,39.26
7428,63,31.55
7429,25,134.60
7429,60,120.61
7429,7,96.31
7430,65,4.03
7430,1,5.27
7430,6,5.45
7431,2,23.79
7431,12,17.34
7432,2,2.33
7432,21,2.55
7433,19,40.61
7433,1,39.98
7433,3,39.12
7434,1,33.92
7435,1,24.60
7436,1,6.37
7436,62,4.61
7437,3,37.44
7438,2,17.05
7438,10,15.28
7438,123,15.07
7438,188,17.13
7439,48,9.29
7439,161,8.88
7439,18,7.14
7440,91,25.34
7440,39,24.06
7441,1,14.50
7441,7,17.03
7442,127,4.51
7443,1,25.14
7444,33,65.10
7445,2,16.74
7445,11,20.35
7446,112,17.41
7447,1,50.09
7447,44,56.57
7448,115,10.68
7448,1,14.98
7448,202,10.47
7448,3,16.47
7449,9,19.08
7449,2,17.34
7449,25,15.47
7450,305,59.71
7450,5,48.88
7451,129,38.68
7451,14,36.18
7452,1,9.32
7453,11,109.22
7453,5,72.50
7454,11,45.55
7454,109,35.31
7455,59,15.35
7455,11,15.64
7455,7,22.39
7456,113,25.27
7456,45,26.44
7456,1,30.00
7456,87,25.65
7457,4,8.49
7457,316,13.17
7458,11,20.04
7458,3,14.97
7459,2,23.06
7460,1,375.32
7460,84,378.75
7460,9,235.68
7461,3,18.28
7462,64,9.22
7462,1,9.57
7462,3,9.93
7462,7,11.14
7462,29,8.75
7463,1,35.08
7463,39,36.00
7464,8,7.90
7465,249,12.74
7465,2,17.11
7466,1,103.25
7466,2,84.65
7467,1,8.09
7467,39,6.30
7468,1,123.84
7468,3,95.52
7469,1,14.83
7469,3,12.30
7469,46,13.56
7469,370,12.96
7469,21,13.69
7470,2,20.55
7470,31,28.53
7471,2,20.18
7472,1,19.36
7473,1,18.93
7473,2,19.35
7473,52,18.79
7473,23,16.85
7474,61,67.03
7475,25,13.75
7476,93,66.81
7476,47,56.74
7477,1,16.02
7477,94,14.53
7478,337,29.02
7479,1,63.18
7479,3,90.24
7479,5,91.48
7480,1,8.40
7480,2,6.28
7480,101,9.38
7480,6,9.06
7480,29,9.39
7481,242,20.74
7481,4,24.49
7481,254,21.82
7482,8,9.49
7482,2,12.94
7483,1,31.51
7483,2,35.59
7484,295,8.72
7485,32,27.29
7485,5,24.63
7485,20,30.70
7485,21,39.73
7486,1,50.33
7486,4,56.87
7487,1,17.11
7487,6,20.12
7488,1,6.11
7488,139,9.33
7489,1,58.11
7490,1,20.38
7490,11,17.40
7490,6,26.09
7491,17,13.91
7491,6,15.14
7492,1,95.75
7492,35,97.57
7492,4,92.66
7493,33,35.66
7493,2,30.15
7493,191,31.44
7494,25,17.22
7494,451,17.90
7494,78,17.61
7494,263,14.84
7495,1,18.94
7496,1,96.00
7496,2,84.73
7496,3,121.94
7497,1,9.78
7497,5,8.44
7497,166,10.77
7498,1,10.76
7498,2,8.84
7499,8,23.35
7499,20,18.83
7500,17,8.90
7501,1,31.03
7501,357,26.95
7502,373,71.96
7503,1,12.47
7503,58,10.96
7503,2,14.08
7503,5,12.56
7504,8,6.00
7505,32,17.54
7506,1,22.72
7506,29,33.54
7507,1,54.72
7507,3,62.37
7507,205,75.59
7508,2,39.50
7508,274,44.45
7508,19,37.25
7509,11,31.71
7510,1,45.22
7511,31,20.47
7512,2,56.03
7512,31,68.27
7513,7,19.96
7514,8,31.84
7514,9,39.74
7514,48,32.49
7515,192,7.66
7515,13,8.40
7516,3,39.03
7517,1,21.53
7517,221,23.33
7518,11,9.23
7519,1,32.70
7519,2,39.61
7519,3,47.85
7520,1,91.11
7520,15,116.86
7521,11,4.61
7522,1,17.75
7522,7,18.69
7523,2,6.14
7523,3,4.69
7523,228,6.74
7523,24,5.99
7523,29,5.24
7524,4,33.24
7525,7,45.58
7526,16,4.41
7526,32,5.82
7526,22,5.56
7527,104,32.42
7527,65,31.68
7527,13,49.55
7528,1,12.43
7528,4,10.50
7529,1,50.31
7530,1,27.85
7530,2,21.42
7530,3,27.66
7530,22,28.99
7530,127,26.83
7531,4,66.55
7532,292,6.89
7533,35,9.49
7533,167,8.57
7534,34,98.97
7535,3,6.10
7535,5,9.84
7536,11,33.28
7537,8,35.12
7537,5,30.44
7538,2,24.80
7538,14,23.19
7539,389,5.37
7540,218,76.86
7540,34,83.36
7540,5,87.71
7541,218,50.46
7541,55,47.71
7542,1,14.84
7542,6,13.33
7543,5,19.05
7544,18,26.25
7545,3,9.06
7546,4,22.84
7547,2,16.05
7548,9,20.82
7548,6,17.10
7549,2,6.44
7550,1,17.56
7550,212,19.26
7551,5,41.29
7552,3,13.37
7553,2,14.29
7553,3,14.53
7553,5,15.25
7553,8,10.09
7553,48,9.78
7554,3,12.14
7554,119,16.74
7555,40,7.81
7555,8,11.66
7555,10,11.08
7556,83,58.93
7557,9,21.54
7557,1,19.59
7558,1,19.82
7559,1,3.19
7559,2,3.55
7559,7,4.52
7560,1,34.97
7560,5,35.72
7560,144,51.98
7560,85,47.97
7560,62,54.97
7561,33,5.28
7561,1,6.40
7562,200,11.67
7562,257,9.59
7563,2,40.22
7564,5,17.53
7565,17,18.97
7566,3,14.43
7567,8,7.84
7567,320,7.13
7567,5,7.31
7568,2,10.01
7569,3,190.78
7569,94,190.53
7570,152,18.96
7570,25,19.02
7570,2,20.03
7571,2,17.23
7571,3,19.73
7571,5,18.09
7571,17,15.86
7571,85,19.40
7572,2,15.53
7573,2,7.19
7573,4,9.47
7573,5,6.75
7574,9,97.08
7574,10,77.65
7575,1,21.42
7576,2,61.68
7576,22,62.50
7577,1,24.71
7577,335,18.29
7577,103,26.70
7578,2,40.89
7578,4,40.09
7579,104,26.72
7579,1,22.46
7580,307,24.57
7580,11,18.68
7580,4,20.97
7581,5,74.39
7582,3,12.10
7583,81,27.96
7584,1,60.99
7585,1,43.57
7586,24,37.85
7587,1,28.47
7587,2,25.14
7588,1,55.26
7589,41,29.64
7589,255,31.78
7590,1,14.03
7590,3,18.12
7590,5,14.08
7590,8,15.44
7590,152,11.96
7591,2,9.68
7591,10,10.43
7591,20,10.40
7591,6,7.88
7592,1,20.36
7592,75,30.09
7593,25,27.24
7594,1,21.80
7594,60,13.67
7595,1,6.05
7595,31,3.74
7596,2,75.42
7597,1,60.70
7597,2,65.63
7597,8,50.18
7597,117,61.49
7597,31,57.60
7598,1,15.71
7598,3,13.55
7598,21,16.62
7599,32,10.13
7599,485,9.25
7600,143,14.95
7600,1,8.89
7600,46,11.59
7600,39,12.70
7601,20,23.75
7601,5,29.00
7601,6,29.31
7602,1,12.81
7602,5,14.28
7603,1,4.94
7604,1,1.76
7604,2,1.81
7604,4,1.89
7604,7,1.70
7605,17,21.84
7606,1,61.19
7606,12,71.20
7606,257,94.50
7607,2,9.41
7607,6,14.06
7608,1,31.18
7608,6,27.19
7609,1,38.05
7609,20,54.54
7610,3,16.67
7610,174,17.76
7611,331,4.84
7612,57,16.57
7613,2,20.23
7614,1,13.37
7614,3,9.05
7615,62,140.16
7616,1,2.95
7617,10,11.51
7617,55,8.92
7618,3,62.48
7619,1,12.37
7620,3,58.89
7621,2,22.95
7621,20,32.92
7622,1,29.95
7622,11,36.12
7623,1,10.64
7623,28,10.89
7623,29,8.31
7624,5,11.98
7624,13,17.90
7624,14,16.84
7625,20,14.75
7625,270,13.71
7626,1,13.89
7626,3,10.03
7626,71,13.83
7626,40,9.91
7626,29,14.86
7627,1,18.98
7627,2,26.58
7628,393,12.66
7628,68,14.59
7629,1,14.63
7630,5,6.39
7631,1,73.67
7631,60,79.30
7631,7,89.11
7632,35,11.16
7632,3,13.17
7633,50,18.44
7634,25,41.66
7635,2,24.72
7636,1,21.99
7636,74,26.19
7637,9,25.53
7637,2,24.97
7637,11,27.54
7637,20,29.45
7638,1,42.35
7638,380,31.25
7639,1,54.28
7639,2,56.21
7639,22,49.23
7640,19,19.93
7640,53,14.02
7641,3,3.26
7641,279,3.79
7642,3,20.34
7642,468,19.34
7642,29,17.67
7642,6,15.10
7643,2,18.18
7644,25,2.79
7644,2,3.05
7645,24,25.11
7646,112,122.70
7646,38,77.58
7647,29,23.89
7648,160,17.28
7648,1,19.63
7649,82,15.47
7649,6,16.19
7650,1,19.20
7650,2,16.60
7650,13,20.37
7651,2,12.88
7652,17,5.23
7653,11,11.84
7653,4,8.28
7654,23,33.82
7655,144,16.69
7655,7,17.94
7656,1,5.56
7657,37,7.70
7658,3,5.18
7659,3,15.08
7660,27,97.79
7661,96,17.23
7661,5,13.03
7661,46,19.59
7662,1,6.89
7662,2,6.06
7663,3,17.76
7663,13,19.64
7663,81,18.31
7663,498,16.73
7663,51,17.06
7664,16,44.56
7664,169,59.68
7665,1,47.07
7665,20,51.36
7666,396,32.55
7667,2,2.12
7668,1,81.76
7668,91,96.82
7669,1,11.06
7669,2,10.34
7669,3,15.57
7669,79,11.50
7669,444,11.04
7670,1,36.68
7671,371,4.57
7672,105,63.82
7673,104,19.62
7673,1,25.90
7673,13,22.33
7674,202,10.74
7674,42,8.09
7675,64,5.32
7675,1,5.76
7676,2,32.73
7676,53,41.93
7677,8,197.79
7678,1,17.14
7678,5,23.86
7679,433,29.88
7680,59,30.82
7681,7,22.77
7682,1,37.57
7682,36,26.53
7683,49,29.53
7683,3,24.10
7684,4,149.48
7685,4,13.85
7685,6,15.98
7686,2,21.20
7687,10,37.05
7688,44,12.59
7688,14,17.53
7689,48,26.32
7689,12,24.70
7690,289,25.78
7690,1,29.56
7691,2,121.15
7691,3,104.02
7692,1,29.42
7692,2,40.36
7693,1,40.51
7694,168,7.58
7695,2,35.07
7696,1,10.72
7696,2,8.65
7696,23,10.92
7697,8,14.77
7697,1,12.45
7698,1,13.18
7698,3,9.01
7698,17,11.96
7698,15,8.97
7699,3,17.66
7699,6,14.53
7700,1,19.92
7701,1,32.63
7701,4,38.66
7702,1,51.48
7702,2,41.14
7703,32,72.63
7703,1,61.94
7704,1,7.24
7704,4,7.10
7704,12,6.10
7704,209,7.96
7704,57,5.14
7705,162,22.60
7706,5,13.74
7707,1,142.09
7707,3,145.85
7708,17,2.61
7709,1,47.07
7709,2,38.98
7709,3,38.59
7709,6,37.53
7709,13,49.47
7710,79,9.69
7711,1,14.90
7711,4,12.74
7711,6,15.93
7712,1,50.13
7712,3,57.65
7712,4,49.79
7713,482,21.05
7713,95,17.67
7714,105,42.05
7714,36,43.70
7715,15,23.24
7716,1,15.51
7716,250,17.33
7716,9,14.44
7717,40,34.84
7717,2,34.56
7717,3,41.61
7718,2,7.70
7718,349,7.31
7719,1,14.33
7719,5,11.05
7719,72,15.70
7719,111,10.95
7719,58,16.05
7720,496,2.01
7720,1,2.65
7721,2,15.41
7722,9,16.97
7722,2,17.49
7723,426,29.62
7723,25,22.13
7723,2,27.57
7724,160,79.97
7724,1,115.47
7724,4,119.51
7724,6,131.30
7724,13,97.93
7725,10,8.58
7725,67,9.86
7725,4,6.97
7726,1,11.56
7726,126,10.62
7727,1,49.77
7727,30,77.13
7728,180,4.03
7728,4,2.77
7729,224,27.39
7729,4,23.57
7729,12,24.04
7729,18,18.63
7729,21,27.96
7730,4,26.27
7731,12,34.74
7732,1,9.04
7732,2,7.83
7732,31,7.41
7733,46,49.50
7734,4,38.01
7735,137,37.83
7735,1,27.94
7736,18,9.97
7736,6,9.68
7737,16,33.00
7737,14,29.34
7738,33,19.34
7739,1,19.22
7739,21,11.85
7739,3,15.17
7739,85,14.69
7740,1,41.68
7740,21,38.62
7741,1,18.60
7741,4,24.28
7741,7,21.34
7741,11,30.24
7741,79,25.45
7742,4,21.52
7743,2,23.62
7743,53,27.25
7744,3,14.75
7745,4,26.33
7745,117,22.77
7746,3,30.83
7746,23,25.18
7747,1,41.67
7747,7,30.29
7748,76,60.08
7749,4,26.25
7749,14,16.87
7750,26,10.57
7750,28,12.52
7750,68,13.35
7751,9,13.43
7751,255,10.23
7752,3,31.61
7753,1,32.13
7753,3,33.45
7753,261,44.41
7753,7,33.12
7753,346,42.50
7754,9,4.91
7754,10,3.76
7755,1,7.36
7755,2,6.45
7756,1,36.82
7757,9,14.20
7758,49,9.61
7758,1,9.66
7759,26,54.01
7759,156,50.82
7760,3,19.07
7760,5,15.58
7761,58,31.62
7762,1,7.03
7762,4,8.54
7763,1,5.88
7764,1,21.22
7764,82,26.79
7765,1,62.33
7765,10,79.89
7765,22,83.27
7766,100,6.57
7767,1,35.98
7768,8,20.57
7768,1,22.54
7768,114,14.95
7769,1,1.78
7769,6,2.37
7769,26,2.60
7769,283,2.14
7769,61,1.89
7770,8,8.60
7770,2,9.90
7770,251,11.28
7771,9,72.74
7772,41,17.26
7772,2,15.52
7772,5,21.27
7772,46,22.54
7773,1,8.05
7773,2,8.60
7774,1,19.45
7774,3,17.31
7774,10,20.21
7774,11,17.70
7774,49,18.64
7775,1,59.92
7776,4,92.25
7777,395,9.83
7778,2,25.01
7778,134,24.82
7779,22,80.74
7780,1,3.22
7780,2,3.04
7780,26,4.38
7781,258,6.30
7782,1,8.16
7782,5,7.69
7782,4,6.68
7782,293,9.38
7783,1,34.42
7783,3,34.71
7784,1,8.73
7785,36,55.72
7786,1,14.93
7786,125,10.47
7786,214,13.81
7787,216,39.75
7787,2,57.18
7788,12,28.60
7789,56,29.83
7790,3,7.51
7790,4,6.83
7790,11,9.43
7790,213,9.83
7790,89,10.73
7791,250,55.84
7792,1,59.40
7792,50,59.42
7793,1,22.33
7793,2,28.29
7794,3,12.80
7795,28,10.10
7795,5,12.42
7796,1,9.94
7797,5,2.08
7797,6,1.84
7797,57,1.63
7797,59,1.32
7797,63,1.56
7798,30,21.92
7798,7,16.94
7799,1,94.09
7800,1,19.24
7800,4,20.21
7800,5,28.18
7800,178,30.42
7800,447,22.63
7801,1,122.83
7801,11,148.08
7802,53,19.31
7802,14,15.28
7803,32,16.78
7803,2,13.47
7803,34,18.07
7803,138,18.16
7803,126,15.97
7804,1,11.78
7805,79,8.08
7806,9,3.49
7806,10,3.15
7807,92,46.39
7808,7,7.83
7809,2,34.29
7809,3,30.51
7809,4,25.64
7809,7,33.44
7810,3,6.84
7810,92,9.01
7811,3,45.86
7811,4,32.57
7812,19,13.88
7812,13,12.44
7813,181,26.24
7813,14,27.24
7814,11,32.71
7815,306,9.25
7816,1,30.61
7817,107,21.80
7817,11,22.93
7817,495,21.81
7818,1,246.30
7818,22,273.48
7819,1,4.96
7819,4,4.18
7819,21,5.05
7820,74,9.82
7821,65,6.59
7821,10,7.05
7822,8,32.78
7822,330,40.82
7822,19,42.56
7823,160,26.82
7823,21,32.42
7824,19,2.69
7824,4,3.61
7824,7,3.50
7825,18,6.12
7825,166,4.99
7826,3,21.63
7827,268,13.44
7827,5,14.15
7827,215,13.22
7828,2,5.91
7828,5,5.23
7828,30,5.69
7829,2,25.43
7829,10,22.46
7829,452,25.22
7830,10,13.07
7830,42,8.26
7830,22,8.14
7831,2,14.77
7831,7,13.75
7832,1,13.20
7832,2,10.40
7832,75,10.42
7832,362,12.51
7833,3,17.57
7833,47,20.68
7834,2,19.74
7834,431,22.52
7835,2,56.86
7836,2,23.15
7837,49,53.32
